PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,GameDate,pitcher_cape_team
162.0,2025-05-02,17:12:20.10,1.0,5.0,"Wright, Garrett",1000135189.0,Left,AUG_UNI1,"Skipper, Brady",90000238337.0,Right,NOR_GEO3,Undefined,5,Bottom,0,2,2,ChangeUp,Changeup,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,74.84338,-0.504844,4.235267,2264.863989,111.05866,9:45,5.51905,-2.36786,5.59541,-42.39152,8.95217,-18.36261,1.51375,0.06353,67.79684,-8.332696,0.964399,0.515721,,,,,,,,,,,,10.66276,5.2267,2.0164,50.0,5.44836,-7.33793,-108.26625,-2.23547,12.47113,21.47786,-26.06092,NOR_GEO3,AUG_UNI1,BobSteinStadium,D2,NCAAPB,20250502-BobSteinStadium-2,848486d0-279a-11f0-b313-37a02902abd6,73.08684,,,7.04654,,,,,,,c5dfb694-b4a6-4912-937f-bac049a148d7,2025-05-02,21:12:20.10,2025-05-02 21:12:20.102000+00:00,2025-05-02 21:12:20.102000+00:00,,v3,,,,"Morrison, Michael",1000132292.0,Right,AUG_UNI1,f6328292-e613-4be8-8f4b-98a7290c07c8,54.90377,-109.23472,10.73893,5.52266,-1.06033,-13.03046,2.35996,-7.90028,6.23557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.75909,,,1.03728,,,,0.35538,5.25215,-1.89872,73.63534,5.01304,-51.15169,0.37556,74.76032,-3.9949,5.28667,14.40386,-14.15821,-1.97223,-55.3952,7.73201,High,High,High,,,High,High,High,2025-05-03,Yarmouth-Dennis
163.0,2025-05-02,17:12:50.10,2.0,1.0,"Wright, Garrett",1000135189.0,Left,AUG_UNI1,"Frost, Riley",1000077280.0,Right,NOR_GEO3,Undefined,5,Bottom,1,0,0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,84.46626,-0.745026,1.555077,2591.254662,125.258154,10:15,5.79932,-1.82957,5.82902,-25.29726,14.65509,-18.6219,2.99834,-1.93543,75.9371,-5.523047,-1.783753,0.454928,,,,,,,,,,,,9.90843,8.14839,1.71306,50.0,5.72381,-2.53719,-122.42115,-2.35831,14.75675,28.36715,-20.03855,NOR_GEO3,AUG_UNI1,BobSteinStadium,D2,NCAAPB,20250502-BobSteinStadium-2,9643d4c0-279a-11f0-b313-37a02902abd6,82.85368,,,8.52917,,,,,,,c5dfb694-b4a6-4912-937f-bac049a148d7,2025-05-02,21:12:50.10,2025-05-02 21:12:50.105088+00:00,2025-05-02 21:12:50.105088+00:00,,v3,,,,"Morrison, Michael",1000132292.0,Right,AUG_UNI1,743b9fc6-8eda-4778-b6ba-dde0c502392d,54.66704,-123.49785,14.18358,5.79888,-1.59773,-10.01928,1.81999,-3.0973,7.37837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-05-03,Yarmouth-Dennis
164.0,2025-05-02,17:13:02.06,2.0,2.0,"Wright, Garrett",1000135189.0,Left,AUG_UNI1,"Frost, Riley",1000077280.0,Right,NOR_GEO3,Undefined,5,Bottom,1,1,0,ChangeUp,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,72.8478,1.055618,3.705313,2201.335792,110.499288,9:45,5.49587,-2.08318,5.42343,-45.62329,8.83741,-18.37359,2.6849,-0.13876,65.89777,-7.357819,0.442877,0.531145,,,,,,,,,,,,10.31721,4.71693,1.76679,50.0,5.55864,-6.12999,-105.38436,0.55803,11.45229,20.07375,-26.93815,NOR_GEO3,AUG_UNI1,BobSteinStadium,D2,NCAAPB,20250502-BobSteinStadium-2,9d6f0170-279a-11f0-b313-37a02902abd6,70.96451,,,6.95003,,,,,,,c5dfb694-b4a6-4912-937f-bac049a148d7,2025-05-02,21:13:02.06,2025-05-02 21:13:02.068992+00:00,2025-05-02 21:13:02.068992+00:00,,v3,,,,"Morrison, Michael",1000132292.0,Right,AUG_UNI1,8cdad8b3-eb26-4ede-8798-f8778b0ad9b8,55.07389,-106.34645,10.03687,5.50095,1.84912,-13.46908,2.07374,-6.67887,5.72615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-05-03,Yarmouth-Dennis
165.0,2025-05-02,17:13:15.33,2.0,3.0,"Wright, Garrett",1000135189.0,Left,AUG_UNI1,"Frost, Riley",1000077280.0,Right,NOR_GEO3,Undefined,5,Bottom,1,1,1,ChangeUp,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,74.92884,0.005125,4.301229,2054.297183,106.925119,9:30,5.37958,-2.29257,5.50072,-44.05967,7.10937,-17.47182,1.71275,0.2821,68.15053,-8.095114,1.195815,0.514843,71.25937,56.817467,-57.049337,4299.271617,45.18619,99.10363,-100.29055,178.9672,84.52675,-68.311042,5.071877,10.19331,4.06571,1.92842,50.0,5.35032,-7.51208,-108.438,-1.34879,12.01721,20.71181,-27.38083,NOR_GEO3,AUG_UNI1,BobSteinStadium,D2,NCAAPB,20250502-BobSteinStadium-2,a56b39c0-279a-11f0-b313-37a02902abd6,73.21147,100.74331,,6.77831,,,,2.95225,1.48878,-0.29405,c5dfb694-b4a6-4912-937f-bac049a148d7,2025-05-02,21:13:15.33,2025-05-02 21:13:15.336755200+00:00,2025-05-02 21:13:15.336755200+00:00,Popup,v3,,,,"Morrison, Michael",1000132292.0,Right,AUG_UNI1,6df32f10-07b1-4209-8c85-a425db08c495,55.00001,-109.38884,10.35591,5.38339,-0.09179,-13.69042,2.28594,-8.06376,6.00861,,2.9536,31.06741,-11.31569,2.87522,-0.07178,-0.23396,0.08076,-0.01135,0.00059,1.4849,87.54071,-22.8591,2.33453,-0.50594,0.06604,0.00641,-0.00315,0.00026,-0.29407,-47.99333,7.39903,-1.62724,0.16572,0.03034,-0.01341,0.00172,-8e-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,,2025-05-03,Yarmouth-Dennis
166.0,2025-05-02,17:13:39.74,2.0,4.0,"Wright, Garrett",1000135189.0,Left,AUG_UNI1,"Frost, Riley",1000077280.0,Right,NOR_GEO3,Undefined,5,Bottom,1,1,2,Fastball,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,82.3342,-0.67891,3.699044,2485.586348,104.223387,9:30,5.32249,-1.92891,5.82331,-35.21463,6.44863,-19.88537,1.75541,-0.14222,75.01282,-7.198431,0.138746,0.464567,61.37879,42.343808,152.115093,3508.15529,,,,,42.82841,,,11.29379,3.89351,1.63815,50.0,5.246,-6.93894,-119.34919,-2.55184,16.18036,24.41192,-26.59591,NOR_GEO3,AUG_UNI1,BobSteinStadium,D2,NCAAPB,20250502-BobSteinStadium-2,b3f09260-279a-11f0-b313-37a02902abd6,81.13462,31.50258,,7.32137,,,,1.46021,1.73163,0.12095,c5dfb694-b4a6-4912-937f-bac049a148d7,2025-05-02,21:13:39.74,2025-05-02 21:13:39.747123200+00:00,2025-05-02 21:13:39.747123200+00:00,,v3,,,,"Morrison, Michael",1000132292.0,Right,AUG_UNI1,083ea54f-3ad1-4c78-aafc-5b9a0ebf5363,54.67807,-120.30224,12.20596,5.32535,-1.51352,-13.29795,1.92138,-7.57063,8.09018,354.165706,1.46021,-58.81113,2.76858,0.40798,-0.14528,0.03913,0.01533,-0.02371,0.01018,1.73163,60.63688,-27.17038,3.15015,-0.65681,0.09596,0.03743,-0.05561,0.02376,0.12095,31.11906,-2.30559,-0.00045,0.03041,-0.01475,-0.00265,0.00555,-0.00247,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,,2025-05-03,Yarmouth-Dennis
167.0,2025-05-02,17:13:57.27,2.0,5.0,"Wright, Garrett",1000135189.0,Left,AUG_UNI1,"Frost, Riley",1000077280.0,Right,NOR_GEO3,Undefined,5,Bottom,1,1,2,ChangeUp,Changeup,InPlay,Undefined,GroundBall,Double,0,0,,75.3229,-0.427698,3.937739,2233.489342,88.354001,9:00,5.44374,-2.00716,5.43663,-49.43487,1.12071,-20.49659,0.9227,-0.02188,68.93649,-9.439861,0.291024,0.511748,80.99343,-15.448965,-50.05812,,,,,5.55562,5.55562,-31.697083,0.033519,11.54461,1.15453,1.67296,50.0,5.37144,-6.7454,-109.11126,-2.40355,13.81965,20.45758,-30.792,NOR_GEO3,AUG_UNI1,BobSteinStadium,D2,NCAAPB,20250502-BobSteinStadium-2,be67b5c0-279a-11f0-b313-37a02902abd6,73.65432,1.0618,,6.38641,,,,2.2603,1.0618,0.02659,c5dfb694-b4a6-4912-937f-bac049a148d7,2025-05-02,21:13:57.27,2025-05-02 21:13:57.271654400+00:00,2025-05-02 21:13:57.271654400+00:00,GroundBall,v3,,,,"Morrison, Michael",1000132292.0,Right,AUG_UNI1,3acf9896-537b-49de-ae04-c2c5c5ec80fb,55.06567,-110.05694,10.22879,5.44965,-0.98014,-15.396,1.99954,-7.38423,6.90983,,2.25987,73.58892,,,,,,,,1.06199,-31.67775,,,,,,,,0.02711,-87.88075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,,2025-05-03,Yarmouth-Dennis
168.0,2025-05-02,17:14:39.90,3.0,1.0,"Wright, Garrett",1000135189.0,Left,AUG_UNI1,"Bowman lV, Edwin",1000076026.0,Right,NOR_GEO3,Undefined,5,Bottom,1,0,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,73.42559,-0.298028,4.543985,2107.874116,106.245522,9:30,5.50598,-2.3841,5.55946,-46.71121,6.14646,-15.11371,1.33405,0.61084,67.34847,-8.850498,1.855533,0.52327,,,,,,,,,,,,8.9754,3.68764,2.0012,50.0,5.44929,-7.90669,-106.30369,-1.96764,10.24142,18.70379,-27.96624,NOR_GEO3,AUG_UNI1,BobSteinStadium,D2,NCAAPB,20250502-BobSteinStadium-2,d7c2cc80-279a-11f0-b313-37a02902abd6,72.03255,,,6.07712,,,,,,,c5dfb694-b4a6-4912-937f-bac049a148d7,2025-05-02,21:14:39.90,2025-05-02 21:14:39.906611200+00:00,2025-05-02 21:14:39.906611200+00:00,,v3,,,,"Morrison, Michael",1000132292.0,Right,AUG_UNI1,e38ca49f-8a36-4eb4-b4a5-80579f7f650a,54.94155,-107.16961,9.35189,5.51041,-0.6729,-13.98312,2.37823,-8.38083,5.12071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-05-03,Yarmouth-Dennis
169.0,2025-05-02,17:14:54.64,3.0,2.0,"Wright, Garrett",1000135189.0,Left,AUG_UNI1,"Bowman lV, Edwin",1000076026.0,Right,NOR_GEO3,Undefined,5,Bottom,1,1,0,Fastball,Changeup,InPlay,Undefined,LineDrive,Out,1,0,,81.13678,-0.148991,3.217966,2568.015333,109.058559,9:45,5.46399,-2.13625,5.66255,-35.29348,7.82705,-18.4532,2.38371,-0.67008,73.88095,-6.677932,-0.076902,0.472622,93.87095,27.750202,-8.726126,2597.377936,109.24543,52.53442,-12.86013,370.45254,364.25099,-4.665102,4.693066,10.38741,4.41784,1.87606,50.0,5.42904,-5.89424,-117.64458,-1.44612,14.46087,23.70386,-26.02375,NOR_GEO3,AUG_UNI1,BobSteinStadium,D2,NCAAPB,20250502-BobSteinStadium-2,e0967910-279a-11f0-b313-37a02902abd6,79.75184,72.51495,,7.25583,,,,2.35902,2.47553,0.68296,c5dfb694-b4a6-4912-937f-bac049a148d7,2025-05-02,21:14:54.64,2025-05-02 21:14:54.647654400+00:00,2025-05-02 21:14:54.647654400+00:00,FlyBall,v3,,,,"Morrison, Michael",1000132292.0,Right,AUG_UNI1,7e45fa5c-6cf3-4059-a2db-ea268d773602,54.83876,-118.61553,11.85193,5.46644,-0.38015,-13.01187,2.12963,-6.48658,7.23044,197.8869,2.3606,120.39847,-20.19769,4.58018,-0.77719,0.10011,-0.01298,0.00181,-0.00012,2.47519,64.10762,-15.3864,0.18643,0.20291,-0.12772,0.04132,-0.0064,0.00037,0.6821,-18.46518,6.74982,-1.839,0.32792,-0.03208,0.00062,0.0001,0.0,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,2025-05-03,Yarmouth-Dennis
170.0,2025-05-02,17:15:38.91,4.0,1.0,"Wright, Garrett",1000135189.0,Left,AUG_UNI1,"Stripling, Bryson",1000265824.0,Right,NOR_GEO3,Undefined,5,Bottom,2,0,0,Fastball,Changeup,InPlay,Undefined,LineDrive,Out,1,0,,85.83775,-1.789944,3.145865,2566.371296,126.338227,10:15,5.89582,-1.65688,5.65215,-23.4395,15.23328,-18.87103,2.27001,-0.2924,77.87073,-6.18629,-0.22238,0.447584,96.00655,19.509914,-10.575456,1429.29047,108.2843,33.27453,-19.35194,329.21539,319.40861,-9.561836,3.483516,10.56705,8.6689,1.40245,50.0,5.72923,-6.04739,-124.35761,-4.63451,16.399,27.03114,-18.72083,NOR_GEO3,AUG_UNI1,BobSteinStadium,D2,NCAAPB,20250502-BobSteinStadium-2,faf9b100-279a-11f0-b313-37a02902abd6,84.2132,40.68901,,7.96702,,,,1.23865,2.27275,0.28288,c5dfb694-b4a6-4912-937f-bac049a148d7,2025-05-02,21:15:38.91,2025-05-02 21:15:38.915686400+00:00,2025-05-02 21:15:38.915686400+00:00,LineDrive,v3,,,,"Morrison, Michael",1000132292.0,Right,AUG_UNI1,62e12690-2e2a-433b-b107-6b5a6beefb93,54.84806,-125.40699,13.51557,5.89504,-3.90775,-9.36041,1.64958,-6.68402,8.1995,182.31499,1.23873,130.46909,-19.94643,4.54161,-0.86129,0.11195,-0.00245,-0.00205,0.00025,2.27269,47.02492,-15.12687,0.53113,-0.11612,0.07419,-0.03069,0.00655,-0.00055,0.28281,-24.35586,4.02746,-0.67865,0.07299,0.00822,-0.00673,0.00155,-0.00013,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,2025-05-03,Yarmouth-Dennis
184.0,2025-05-02,17:23:48.16,1.0,1.0,"Wright, Garrett",1000135189.0,Left,AUG_UNI1,"Opata, Andrews",1000314649.0,Right,NOR_GEO3,Undefined,6,Bottom,0,0,0,Fastball,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,83.29062,-1.406251,4.075523,2472.701772,129.626011,10:15,5.58671,-2.07632,5.73377,-26.02108,15.4441,-16.72517,2.10511,0.33174,74.74044,-6.311196,1.090853,0.463461,,,,,,,,,,,,9.80741,8.77075,1.74634,50.0,5.45361,-7.88275,-120.4023,-3.74989,14.11674,27.61724,-19.54951,NOR_GEO3,AUG_UNI1,BobSteinStadium,D2,NCAAPB,20250502-BobSteinStadium-2,1e9e07e0-279c-11f0-b313-37a02902abd6,81.32817,,,8.55018,,,,,,,c5dfb694-b4a6-4912-937f-bac049a148d7,2025-05-02,21:23:48.16,2025-05-02 21:23:48.167987200+00:00,2025-05-02 21:23:48.167987200+00:00,,v3,,,,"Morrison, Michael",1000132292.0,Right,AUG_UNI1,45b41e91-9f14-4521-9c78-a9dcbf79ca74,54.76265,-121.48981,13.80862,5.58611,-2.98006,-9.77476,2.06769,-8.43864,7.05837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-05-03,Yarmouth-Dennis
185.0,2025-05-02,17:24:00.86,1.0,2.0,"Wright, Garrett",1000135189.0,Left,AUG_UNI1,"Opata, Andrews",1000314649.0,Right,NOR_GEO3,Undefined,6,Bottom,0,0,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,75.49108,2.280429,2.77125,2105.732134,94.589459,9:15,5.54256,-2.5163,5.3842,-47.52609,3.32595,-18.468,3.72328,-1.45559,68.03061,-6.465189,-0.50798,0.513246,,,,,,,,,,,,10.0919,1.50358,2.2816,50.0,5.71377,-4.56246,-109.23716,2.81708,12.00633,22.00891,-30.38522,NOR_GEO3,AUG_UNI1,BobSteinStadium,D2,NCAAPB,20250502-BobSteinStadium-2,2617a2b0-279c-11f0-b313-37a02902abd6,73.43933,,,7.46047,,,,,,,c5dfb694-b4a6-4912-937f-bac049a148d7,2025-05-02,21:24:00.86,2025-05-02 21:24:00.865228800+00:00,2025-05-02 21:24:00.865228800+00:00,,v3,,,,"Morrison, Michael",1000132292.0,Right,AUG_UNI1,36aea187-2bd5-4eef-9343-6e4b8b97f82a,55.11426,-110.26276,11.00445,5.5495,4.23301,-15.19261,2.50724,-5.12195,6.00316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-05-03,Yarmouth-Dennis
186.0,2025-05-02,17:24:14.33,1.0,3.0,"Wright, Garrett",1000135189.0,Left,AUG_UNI1,"Opata, Andrews",1000314649.0,Right,NOR_GEO3,Undefined,6,Bottom,0,1,1,Fastball,Changeup,InPlay,Undefined,Popup,Out,1,0,,83.28743,-1.414947,3.864106,2409.921574,107.157712,9:30,5.49396,-2.01359,5.43554,-34.1251,7.72615,-19.90647,1.32186,-0.04834,75.03955,-7.715664,0.325654,0.465614,88.86598,54.934348,-10.289495,4281.783476,109.65283,137.67251,-8.73194,244.14939,240.14325,-1.918276,6.213379,11.36327,4.78508,1.68553,50.0,5.34503,-7.30719,-120.4445,-4.14655,16.37846,27.49611,-25.27707,NOR_GEO3,AUG_UNI1,BobSteinStadium,D2,NCAAPB,20250502-BobSteinStadium-2,2e2985e0-279c-11f0-b313-37a02902abd6,80.9522,148.24383,,8.24788,,,,2.7722,1.86728,0.13847,c5dfb694-b4a6-4912-937f-bac049a148d7,2025-05-02,21:24:14.33,2025-05-02 21:24:14.337945600+00:00,2025-05-02 21:24:14.337945600+00:00,FlyBall,v3,,,,"Morrison, Michael",1000132292.0,Right,AUG_UNI1,8f535b47-065b-4e40-906e-c33334180715,55.0643,-121.59512,13.74805,5.49642,-3.08879,-12.63853,2.00565,-7.99257,8.18923,,2.78103,73.50162,-18.41125,4.61732,-0.47763,-0.10135,0.04336,-0.00577,0.00027,1.83604,107.17784,-25.03232,3.93739,-1.49724,0.44591,-0.0778,0.00687,-0.00024,0.14034,-13.39191,8.14413,-2.80204,0.64617,-0.0928,0.00547,0.00025,-3e-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,,2025-05-03,Yarmouth-Dennis
187.0,2025-05-02,17:24:44.80,2.0,1.0,"Wright, Garrett",1000135189.0,Left,AUG_UNI1,"Bowen, Jace",1000088532.0,Left,NOR_GEO3,Undefined,6,Bottom,1,0,0,Fastball,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,82.19366,0.30204,4.581148,2474.595423,98.295292,9:15,5.50072,-1.94922,5.85361,-37.49561,4.70516,-21.66867,2.65763,0.51084,74.09573,-6.660649,0.707016,0.467554,,,,,,,,,,,,12.60627,2.72095,1.58935,50.0,5.50346,-8.68078,-118.93216,-0.57753,17.76915,26.19226,-28.33874,NOR_GEO3,AUG_UNI1,BobSteinStadium,D2,NCAAPB,20250502-BobSteinStadium-2,4053a390-279c-11f0-b313-37a02902abd6,80.61626,,,8.09792,,,,,,,c5dfb694-b4a6-4912-937f-bac049a148d7,2025-05-02,21:24:44.80,2025-05-02 21:24:44.804454400+00:00,2025-05-02 21:24:44.804454400+00:00,,v3,,,,"Morrison, Michael",1000132292.0,Right,AUG_UNI1,dd35ecde-6b62-459c-9fc5-1a9f8ed97d88,54.64725,-119.95125,13.09613,5.50448,0.52507,-14.16937,1.94055,-9.37215,8.88458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-05-03,Yarmouth-Dennis
188.0,2025-05-02,17:25:03.15,2.0,2.0,"Wright, Garrett",1000135189.0,Left,AUG_UNI1,"Bowen, Jace",1000088532.0,Left,NOR_GEO3,Undefined,6,Bottom,1,0,1,Fastball,Changeup,InPlay,Undefined,LineDrive,Out,1,0,,81.31221,0.098858,3.314754,2362.407235,113.542158,9:45,5.64128,-2.0989,5.562,-34.18218,9.71182,-18.32938,2.88528,-0.52603,72.67423,-6.274873,0.049463,0.476841,87.9854,23.37017,19.028485,1334.606646,104.15137,38.82662,35.38989,284.27001,277.73973,17.304959,3.478991,10.43142,5.34894,1.82495,50.0,5.62777,-6.06406,-117.61545,-0.90007,14.24884,27.47569,-24.86767,NOR_GEO3,AUG_UNI1,BobSteinStadium,D2,NCAAPB,20250502-BobSteinStadium-2,4b4b1a80-279c-11f0-b313-37a02902abd6,79.04607,43.65811,,8.63797,,,,1.35599,2.8799,0.51295,c5dfb694-b4a6-4912-937f-bac049a148d7,2025-05-02,21:25:03.15,2025-05-02 21:25:03.151974400+00:00,2025-05-02 21:25:03.151974400+00:00,LineDrive,v3,,,,"Morrison, Michael",1000132292.0,Right,AUG_UNI1,10c5c07b-8c1b-4602-b33b-d05122909ee4,54.93569,-118.76286,13.73784,5.64367,0.13843,-12.43384,2.09062,-6.65911,7.12442,179.16893,1.35591,111.9847,-18.84539,4.53847,-0.91647,0.15371,-0.0204,0.00158,-1e-05,2.87994,51.19065,-17.3456,1.00313,-0.22024,0.09411,-0.0351,0.00788,-0.00072,0.51289,38.62474,-6.63614,1.09965,-0.19416,0.0495,-0.01314,0.00211,-0.00013,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,2025-05-03,Yarmouth-Dennis
189.0,2025-05-02,17:25:32.54,3.0,1.0,"Wright, Garrett",1000135189.0,Left,AUG_UNI1,"Ard, Phillip",1000120322.0,Right,NOR_GEO3,Undefined,6,Bottom,2,0,0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,84.05052,-1.290666,2.993678,2555.036112,109.20514,9:45,5.63849,-2.28577,5.51523,-33.35734,7.58008,-17.32761,1.64998,-0.92785,75.68539,-7.463741,-0.094268,0.460502,,,,,,,,,,,,9.6889,4.71551,2.03643,50.0,5.50392,-5.61842,-121.63058,-3.88777,14.23796,28.09407,-25.24455,NOR_GEO3,AUG_UNI1,BobSteinStadium,D2,NCAAPB,20250502-BobSteinStadium-2,5cd13000-279c-11f0-b313-37a02902abd6,81.85073,,,8.36513,,,,,,,c5dfb694-b4a6-4912-937f-bac049a148d7,2025-05-02,21:25:32.54,2025-05-02 21:25:32.546560+00:00,2025-05-02 21:25:32.546560+00:00,,v3,,,,"Morrison, Michael",1000132292.0,Right,AUG_UNI1,30cc9631-019c-4ed8-bbfa-bae86b2f2a4e,54.98218,-122.77597,14.04703,5.64144,-2.85856,-12.62227,2.27732,-6.19889,7.11898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-05-03,Yarmouth-Dennis
190.0,2025-05-02,17:25:46.81,3.0,2.0,"Wright, Garrett",1000135189.0,Left,AUG_UNI1,"Ard, Phillip",1000120322.0,Right,NOR_GEO3,Undefined,6,Bottom,2,0,1,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,84.71767,-0.181956,3.882567,2474.223349,123.374169,10:00,5.95483,-1.64349,6.00042,-26.84332,13.2154,-17.5484,3.54889,0.49729,75.1263,-5.285643,0.734839,0.455533,,,,,,,,,,,,10.24253,7.31122,1.34614,50.0,5.92618,-7.55508,-122.41774,-1.18803,15.07808,30.89934,-21.41119,NOR_GEO3,AUG_UNI1,BobSteinStadium,D2,NCAAPB,20250502-BobSteinStadium-2,653d1a10-279c-11f0-b313-37a02902abd6,82.7436,,,9.59137,,,,,,,c5dfb694-b4a6-4912-937f-bac049a148d7,2025-05-02,21:25:46.81,2025-05-02 21:25:46.819993600+00:00,2025-05-02 21:25:46.819993600+00:00,,v3,,,,"Morrison, Michael",1000132292.0,Right,AUG_UNI1,b4db5144-555e-4ecb-9611-1f3a0b76e079,54.49208,-123.54638,15.44967,5.9553,-0.40596,-10.70559,1.63216,-8.10582,7.53904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,2025-05-03,Yarmouth-Dennis
